#Operon 	Genes in Operon
164 	[('HCP21_2_158269', 2, 136, '+', '2099448250'), ('HCP21_2_161269', 15, 185, '+', '2099448251')]
165 	[('HCP21_2_162269', 29, 217, '-', '2099448252'), ('HCP21_10300', 45, 935, '-', '2099448253')]
166 	[('HCP21_855_', 21, 422, '-', '2099448255'), ('HCP21_7473', 251, 319, '-', '2099448256'), ('HCP21_3989', 1, 564, '-', '2099448257')]
167 	[('HCP21_9163', 323, 955, '-', '2099448261'), ('HCP21_1394', 10, 309, '-', '2099448262'), ('HCP21_8623', 1, 456, '-', '2099448263'), ('HCP21_670_', 2, 391, '-', '2099448264')]
168 	[('HCP21_5658', 51, 779, '+', '2099448265'), ('HCP21_6317', 351, 602, '+', '2099448266'), ('HCP21_863_', 2, 400, '+', '2099448267'), ('HCP21_2183', 1, 336, '+', '2099448268')]
169 	[('HCP21_4907', 24, 140, '-', '2099448269'), ('HCP21_4907', 140, 322, '-', '2099448270')]
170 	[('HCP21_4907', 519, 584, '+', '2099448271'), ('HCP21_1364', 1, 174, '+', '2099448272'), ('HCP21_5834', 3, 332, '+', '2099448273'), ('HCP21_2082', 23, 313, '+', '2099448274'), ('HCP21_7854', 1, 510, '+', '2099448275')]
171 	[('HCP21_80__', 1157, 2068, '-', '2099448277'), ('HCP21_6416', 1, 276, '-', '2099448278')]
172 	[('HCP21_94__', 1126, 3117, '+', '2099448286'), ('HCP21_9641', 2, 430, '+', '2099448287'), ('HCP21_6035', 1, 366, '+', '2099448288'), ('HCP21_3921', 3, 314, '+', '2099448289')]
173 	[('HCP21_8321', 42, 281, '-', '2099448290'), ('HCP21_1094', 3, 302, '-', '2099448291'), ('HCP21_8359', 2, 316, '-', '2099448292')]
174 	[('HCP21_5857', 2, 565, '+', '2099448293'), ('HCP21_7498', 256, 426, '+', '2099448294'), ('HCP21_7815', 93, 722, '+', '2099448295'), ('HCP21_1459', 1, 96, '+', '2099448296')]
175 	[('HCP21_1459', 256, 495, '+', '2099448297'), ('HCP21_5058', 152, 388, '+', '2099448298')]
176 	[('HCP21_6687', 3, 302, '+', '2099448300'), ('HCP21_3789', 82, 699, '+', '2099448301')]
177 	[('HCP21_2_9975', 3, 163, '-', '2099448304'), ('HCP21_2_18308', 2, 111, '-', '2099448305')]
178 	[('HCP21_2_23808', 22, 159, '+', '2099448306'), ('HCP21_2_26808', 30, 185, '+', '2099448307')]
179 	[('HCP21_2_64521', 2, 139, '+', '2099448317'), ('HCP21_2_67521', 2, 187, '+', '2099448318')]
180 	[('HCP21_2_75164', 2, 127, '+', '2099448320'), ('HCP21_2_79664', 14, 184, '+', '2099448321')]
181 	[('HCP21_2_132337', 3, 215, '+', '2099448331'), ('HCP21_2_139016', 1, 123, '+', '2099448332'), ('HCP21_2_140516', 3, 131, '+', '2099448333'), ('HCP21_2_151869', 3, 101, '+', '2099448334')]
182 	[('HCP21_2_152369', 26, 103, '-', '2099448335'), ('HCP21_2_153369', 4, 108, '-', '2099448336'), ('HCP21_2_161869', 3, 194, '-', '2099448337')]
183 	[('HCP21_2_162369', 13, 219, '+', '2099448338'), ('HCP21_2_162869', 52, 246, '+', '2099448339'), ('HCP21_8806', 37, 549, '+', '2099448340')]
184 	[('HCP21_600_', 2, 343, '-', '2099448341'), ('HCP21_3659', 86, 346, '-', '2099448342')]
185 	[('HCP21_2451', 1, 780, '+', '2099448343'), ('HCP21_62__', 1, 618, '+', '2099448344')]
186 	[('HCP21_520_', 38, 361, '-', '2099448347'), ('HCP21_9975', 2, 409, '-', '2099448348')]
187 	[('HCP21_3202', 1, 321, '+', '2099448349'), ('HCP21_2772', 277, 447, '+', '2099448350'), ('HCP21_725_', 3, 314, '+', '2099448351'), ('HCP21_6076', 59, 541, '+', '2099448352')]
188 	[('HCP21_8477', 1, 318, '+', '2099448354'), ('HCP21_8477', 348, 467, '+', '2099448355')]
189 	[('HCP21_5538', 1, 477, '-', '2099448356'), ('HCP21_8079', 77, 628, '-', '2099448357'), ('HCP21_4975', 1, 1410, '-', '2099448358')]
190 	[('HCP21_8803', 207, 305, '-', '2099448360'), ('HCP21_7074', 3, 431, '-', '2099448361')]
191 	[('HCP21_8464', 3, 446, '+', '2099448362'), ('HCP21_6279', 36, 308, '+', '2099448363')]
192 	[('HCP21_9859', 1, 591, '+', '2099448365'), ('HCP21_4191', 1, 330, '+', '2099448366')]
193 	[('HCP21_9755', 104, 430, '-', '2099448367'), ('HCP21_4092', 240, 317, '-', '2099448368')]
194 	[('HCP21_2466', 2, 883, '+', '2099448369'), ('HCP21_9719', 1, 519, '+', '2099448370'), ('HCP21_9157', 1, 297, '+', '2099448371'), ('HCP21_10000', 3, 755, '+', '2099448372')]
195 	[('HCP21_8453', 457, 969, '-', '2099448373'), ('HCP21_8872', 3, 98, '-', '2099448374')]
196 	[('HCP21_8872', 381, 443, '-', '2099448376'), ('HCP21_4088', 2, 324, '-', '2099448377')]
197 	[('HCP21_8201', 3, 452, '+', '2099448378'), ('HCP21_995_', 1, 306, '+', '2099448379'), ('HCP21_9979', 1, 66, '+', '2099448380'), ('HCP21_9979', 63, 476, '+', '2099448381')]
198 	[('HCP21_2423', 337, 1095, '-', '2099448382'), ('HCP21_2423', 1099, 1686, '-', '2099448383')]
199 	[('HCP21_2340', 3, 347, '+', '2099448386'), ('HCP21_2469', 2, 844, '+', '2099448387')]
200 	[('HCP21_5279', 55, 834, '-', '2099448388'), ('HCP21_9267', 3, 1064, '-', '2099448389')]
201 	[('HCP21_7866', 3, 656, '+', '2099448390'), ('HCP21_2159', 3, 83, '+', '2099448391')]
202 	[('HCP21_2159', 248, 328, '-', '2099448392'), ('HCP21_4182', 41, 457, '-', '2099448393')]
203 	[('HCP21_10509', 3, 440, '-', '2099448395'), ('HCP21_7131', 1, 255, '-', '2099448396'), ('HCP21_1788', 2, 352, '-', '2099448397')]
204 	[('HCP21_6383', 1, 186, '+', '2099448398'), ('HCP21_6383', 186, 455, '+', '2099448399')]
205 	[('HCP21_2863', 478, 672, '+', '2099448405'), ('HCP21_6550', 61, 417, '+', '2099448406'), ('HCP21_1277', 333, 512, '+', '2099448407'), ('HCP21_4290', 3, 878, '+', '2099448408'), ('HCP21_5780', 2, 529, '+', '2099448409')]
206 	[('HCP21_3555', 87, 938, '+', '2099448413'), ('HCP21_3317', 2, 280, '+', '2099448414')]
207 	[('HCP21_6161', 3, 302, '+', '2099448418'), ('HCP21_2713', 50, 433, '+', '2099448419'), ('HCP21_2_8978', 2, 151, '+', '2099448420'), ('HCP21_2_81667', 3, 245, '+', '2099448421'), ('HCP21_2_87321', 5, 103, '+', '2099448422')]
208 	[('HCP21_2_89321', 5, 142, '-', '2099448423'), ('HCP21_2_90321', 11, 115, '-', '2099448424'), ('HCP21_8091', 111, 209, '-', '2099448425')]
209 	[('HCP21_8091', 361, 444, '-', '2099448426'), ('HCP21_336_', 2, 349, '-', '2099448427'), ('HCP21_1839', 109, 309, '-', '2099448428')]
210 	[('HCP21_8257', 3, 371, '+', '2099448431'), ('HCP21_2642', 3, 356, '+', '2099448432'), ('HCP21_2668', 64, 453, '+', '2099448433')]
211 	[('HCP21_2396', 329, 1087, '-', '2099448434'), ('HCP21_2396', 1091, 1678, '-', '2099448435')]
212 	[('HCP21_2396', 2507, 3085, '-', '2099448437'), ('HCP21_4878', 203, 385, '-', '2099448438')]
213 	[('HCP21_3252', 325, 417, '+', '2099448439'), ('HCP21_8993', 1, 330, '+', '2099448440')]
214 	[('HCP21_1745', 2, 436, '-', '2099448445'), ('HCP21_8958', 3, 176, '-', '2099448446')]
215 	[('HCP21_7285', 3, 332, '+', '2099448447'), ('HCP21_7378', 80, 484, '+', '2099448448'), ('HCP21_7378', 472, 534, '+', '2099448449'), ('HCP21_3059', 1, 441, '+', '2099448450')]
216 	[('HCP21_5461', 74, 454, '-', '2099448451'), ('HCP21_2_72168', 1, 101, '-', '2099448452')]
217 	[('HCP21_457_', 1125, 1436, '-', '2099448455'), ('HCP21_6269', 2, 337, '-', '2099448456'), ('HCP21_3337', 2, 490, '-', '2099448457')]
218 	[('HCP21_5906', 3, 587, '-', '2099448459'), ('HCP21_2354', 208, 351, '-', '2099448460'), ('HCP21_568_', 65, 484, '-', '2099448461')]
219 	[('HCP21_5348', 1, 66, '+', '2099448464'), ('HCP21_10586', 1, 135, '+', '2099448465')]
220 	[('HCP21_9021', 15, 410, '-', '2099448467'), ('HCP21_9021', 414, 794, '-', '2099448468'), ('HCP21_8121', 120, 263, '-', '2099448469')]
221 	[('HCP21_2594', 2, 202, '+', '2099448472'), ('HCP21_6292', 3, 191, '+', '2099448473')]
222 	[('HCP21_7609', 3, 302, '-', '2099448474'), ('HCP21_4774', 92, 322, '-', '2099448475'), ('HCP21_8031', 1, 654, '-', '2099448476')]
223 	[('HCP21_10755', 256, 597, '+', '2099448477'), ('HCP21_2_153874', 1, 110, '+', '2099448478'), ('HCP21_4570', 2, 142, '+', '2099448479'), ('HCP21_4570', 135, 278, '+', '2099448480')]
224 	[('HCP21_6806', 245, 427, '-', '2099448481'), ('HCP21_9462', 51, 584, '-', '2099448482')]
225 	[('HCP21_5466', 2, 415, '+', '2099448483'), ('HCP21_8209', 15, 551, '+', '2099448484'), ('HCP21_7448', 66, 470, '+', '2099448485')]
226 	[('HCP21_5867', 2, 334, '-', '2099448487'), ('HCP21_8404', 1, 117, '-', '2099448488')]
227 	[('HCP21_5377', 1, 684, '+', '2099448489'), ('HCP21_10786', 3, 407, '+', '2099448490')]
228 	[('HCP21_2654', 8, 400, '+', '2099448492'), ('HCP21_6066', 1, 60, '+', '2099448493'), ('HCP21_7173', 2, 793, '+', '2099448494'), ('HCP21_5050', 26, 343, '+', '2099448495'), ('HCP21_3966', 10, 246, '+', '2099448496'), ('HCP21_10548', 169, 414, '+', '2099448497')]
229 	[('HCP21_978_', 9, 326, '+', '2099448499'), ('HCP21_5243', 35, 364, '+', '2099448500'), ('HCP21_6034', 36, 251, '+', '2099448501')]
230 	[('HCP21_1_1_newblercontig16051', 15, 170, '-', '2099448504'), ('HCP21_2_1481', 3, 106, '-', '2099448505')]
231 	[('HCP21_2_35039', 8, 139, '+', '2099448508'), ('HCP21_2_36539', 2, 169, '+', '2099448509')]
232 	[('HCP21_2_51641', 50, 175, '+', '2099448513'), ('HCP21_2_52141', 21, 179, '+', '2099448514')]
233 	[('HCP21_2_55641', 1, 222, '+', '2099448516'), ('HCP21_2_63527', 5, 129, '+', '2099448517')]
234 	[('HCP21_2_65527', 3, 151, '-', '2099448518'), ('HCP21_2_68527', 9, 212, '-', '2099448519'), ('HCP21_2_76670', 4, 138, '-', '2099448520')]
235 	[('HCP21_2_108095', 1, 108, '+', '2099448525'), ('HCP21_2_108595', 2, 109, '+', '2099448526'), ('HCP21_2_114595', 2, 151, '+', '2099448527'), ('HCP21_2_127843', 2, 139, '+', '2099448528')]
236 	[('HCP21_2_138022', 23, 112, '+', '2099448530'), ('HCP21_2_143022', 8, 151, '+', '2099448531'), ('HCP21_2_153375', 1, 108, '+', '2099448532'), ('HCP21_2_154875', 2, 106, '+', '2099448533'), ('HCP21_2_159375', 5, 118, '+', '2099448534'), ('HCP21_6101', 25, 300, '+', '2099448535')]
237 	[('HCP21_1301', 83, 388, '-', '2099448536'), ('HCP21_680_', 68, 361, '-', '2099448537')]
238 	[('HCP21_7059', 1, 480, '+', '2099448538'), ('HCP21_7427', 3, 242, '+', '2099448539'), ('HCP21_7427', 280, 372, '+', '2099448540'), ('HCP21_8504', 39, 371, '+', '2099448541'), ('HCP21_3479', 3, 365, '+', '2099448542')]
239 	[('HCP21_10197', 4, 1212, '-', '2099448543'), ('HCP21_3897', 1, 669, '-', '2099448544'), ('HCP21_3897', 673, 978, '-', '2099448545')]
240 	[('HCP21_3897', 1143, 1205, '-', '2099448546'), ('HCP21_7597', 3, 290, '-', '2099448547'), ('HCP21_10440', 3, 842, '-', '2099448548'), ('HCP21_4144', 23, 316, '-', '2099448549')]
241 	[('HCP21_625_', 135, 392, '+', '2099448550'), ('HCP21_9866', 2, 679, '+', '2099448551')]
242 	[('HCP21_4326', 108, 323, '-', '2099448552'), ('HCP21_2449', 53, 355, '-', '2099448553')]
243 	[('HCP21_6153', 3, 68, '-', '2099448555'), ('HCP21_6153', 52, 354, '-', '2099448556')]
244 	[('HCP21_8841', 2, 115, '+', '2099448557'), ('HCP21_3752', 20, 544, '+', '2099448558'), ('HCP21_9393', 1, 573, '+', '2099448559'), ('HCP21_1_1_newblercontig14976', 28, 132, '+', '2099448560')]
245 	[('HCP21_1_1_newblercontig16052', 3, 200, '-', '2099448561'), ('HCP21_2_3982', 3, 113, '-', '2099448562')]
246 	[('HCP21_2_10982', 3, 176, '+', '2099448565'), ('HCP21_2_12982', 11, 211, '+', '2099448566'), ('HCP21_2_19815', 17, 121, '+', '2099448567')]
247 	[('HCP21_2_25315', 15, 185, '+', '2099448569'), ('HCP21_2_28040', 3, 101, '+', '2099448570'), ('HCP21_2_29040', 3, 65, '+', '2099448571')]
248 	[('HCP21_2_41142', 1, 108, '+', '2099448575'), ('HCP21_2_42642', 1, 111, '+', '2099448576')]
249 	[('HCP21_2_43642', 5, 118, '-', '2099448577'), ('HCP21_2_46642', 3, 124, '-', '2099448578'), ('HCP21_2_47142', 2, 135, '-', '2099448579')]
250 	[('HCP21_2_58028', 3, 101, '+', '2099448580'), ('HCP21_2_61028', 1, 114, '+', '2099448581'), ('HCP21_2_65028', 2, 145, '+', '2099448582')]
251 	[('HCP21_2_68528', 3, 218, '+', '2099448584'), ('HCP21_2_70671', 22, 105, '+', '2099448585'), ('HCP21_2_77671', 63, 152, '+', '2099448586'), ('HCP21_2_78171', 1, 156, '+', '2099448587'), ('HCP21_2_80671', 13, 114, '+', '2099448588'), ('HCP21_2_81171', 3, 218, '+', '2099448589'), ('HCP21_2_84825', 3, 110, '+', '2099448590')]
252 	[('HCP21_2_85325', 3, 112, '-', '2099448591'), ('HCP21_2_95497', 3, 106, '-', '2099448592')]
253 	[('HCP21_2_99497', 3, 127, '-', '2099448594'), ('HCP21_2_100997', 3, 139, '-', '2099448595')]
254 	[('HCP21_2_101997', 5, 118, '+', '2099448596'), ('HCP21_2_104997', 4, 213, '+', '2099448597')]
255 	[('HCP21_2_118096', 92, 196, '+', '2099448599'), ('HCP21_2_118596', 57, 215, '+', '2099448600')]
256 	[('HCP21_2_122344', 11, 107, '-', '2099448601'), ('HCP21_2_123344', 3, 109, '-', '2099448602'), ('HCP21_2_126844', 40, 129, '-', '2099448603')]
257 	[('HCP21_2_130344', 44, 169, '+', '2099448604'), ('HCP21_2_131844', 5, 202, '+', '2099448605'), ('HCP21_2_132844', 6, 233, '+', '2099448606'), ('HCP21_2_139023', 2, 118, '+', '2099448607'), ('HCP21_2_140523', 19, 132, '+', '2099448608')]
258 	[('HCP21_2_141023', 3, 134, '-', '2099448609'), ('HCP21_2_143023', 3, 149, '-', '2099448610'), ('HCP21_2_145023', 3, 170, '-', '2099448611'), ('HCP21_2_146523', 2, 153, '-', '2099448612')]
259 	[('HCP21_2_158376', 2, 136, '+', '2099448615'), ('HCP21_2_158876', 6, 143, '+', '2099448616')]
260 	[('HCP21_10238', 2, 367, '-', '2099448619'), ('HCP21_383_', 53, 490, '-', '2099448620')]
261 	[('HCP21_383_', 582, 1082, '-', '2099448621'), ('HCP21_2186', 37, 303, '-', '2099448622')]
262 	[('HCP21_1274', 316, 546, '+', '2099448623'), ('HCP21_4794', 3, 200, '+', '2099448624')]
263 	[('HCP21_8149', 74, 289, '-', '2099448625'), ('HCP21_8149', 331, 477, '-', '2099448626'), ('HCP21_4714', 165, 311, '-', '2099448627')]
264 	[('HCP21_10720', 71, 832, '-', '2099448631'), ('HCP21_3627', 3, 1103, '-', '2099448632'), ('HCP21_149_', 165, 296, '-', '2099448633'), ('HCP21_149_', 302, 415, '-', '2099448634')]
265 	[('HCP21_10922', 53, 358, '-', '2099448640'), ('HCP21_460_', 3, 362, '-', '2099448641')]
266 	[('HCP21_9822', 3, 449, '+', '2099448646'), ('HCP21_2_11983', 2, 148, '+', '2099448647'), ('HCP21_2_13983', 3, 236, '+', '2099448648')]
267 	[('HCP21_2_23316', 12, 143, '+', '2099448652'), ('HCP21_2_24816', 12, 134, '+', '2099448653'), ('HCP21_2_25316', 3, 176, '+', '2099448654'), ('HCP21_2_34041', 5, 130, '+', '2099448655')]
268 	[('HCP21_2_37541', 3, 187, '-', '2099448656'), ('HCP21_2_38041', 1, 198, '-', '2099448657')]
269 	[('HCP21_2_41643', 2, 109, '+', '2099448658'), ('HCP21_2_43143', 1, 114, '+', '2099448659')]
270 	[('HCP21_2_47143', 3, 136, '-', '2099448662'), ('HCP21_2_48143', 2, 141, '-', '2099448663'), ('HCP21_2_51143', 4, 171, '-', '2099448664'), ('HCP21_2_52643', 3, 166, '-', '2099448665')]
271 	[('HCP21_2_53643', 2, 202, '+', '2099448666'), ('HCP21_2_61029', 1, 114, '+', '2099448667')]
272 	[('HCP21_2_105498', 73, 234, '+', '2099448677'), ('HCP21_2_106597', 3, 104, '+', '2099448678'), ('HCP21_2_110597', 4, 120, '+', '2099448679'), ('HCP21_2_131345', 7, 189, '+', '2099448680')]
273 	[('HCP21_2_135524', 2, 108, '-', '2099448681'), ('HCP21_2_138524', 3, 121, '-', '2099448682')]
274 	[('HCP21_2_144024', 7, 159, '+', '2099448683'), ('HCP21_2_145024', 1, 168, '+', '2099448684'), ('HCP21_2_148524', 4, 219, '+', '2099448685'), ('HCP21_2_151377', 1, 99, '+', '2099448686')]
275 	[('HCP21_1785', 1, 315, '-', '2099448691'), ('HCP21_8458', 1, 528, '-', '2099448692'), ('HCP21_415_', 1, 390, '-', '2099448693')]
276 	[('HCP21_6870', 2, 91, '-', '2099448695'), ('HCP21_6870', 107, 394, '-', '2099448696')]
277 	[('HCP21_9597', 425, 625, '-', '2099448699'), ('HCP21_9597', 627, 944, '-', '2099448700')]
278 	[('HCP21_9047', 130, 912, '+', '2099448703'), ('HCP21_4307', 77, 190, '+', '2099448704')]
279 	[('HCP21_4307', 379, 522, '+', '2099448705'), ('HCP21_445_', 3, 401, '+', '2099448706')]
280 	[('HCP21_3163', 1, 111, '-', '2099448707'), ('HCP21_3883', 3, 368, '-', '2099448708')]
281 	[('HCP21_757_', 1, 795, '+', '2099448709'), ('HCP21_757_', 799, 1035, '+', '2099448710')]
282 	[('HCP21_1020', 2, 391, '+', '2099448712'), ('HCP21_6738', 77, 625, '+', '2099448713'), ('HCP21_6738', 606, 716, '+', '2099448714'), ('HCP21_7517', 3, 1055, '+', '2099448715')]
283 	[('HCP21_5334', 1, 282, '-', '2099448716'), ('HCP21_10436', 2, 508, '-', '2099448717'), ('HCP21_3061', 68, 316, '-', '2099448718'), ('HCP21_2_117490', 3, 187, '-', '2099448719')]
284 	[('HCP21_5247', 3, 557, '+', '2099448720'), ('HCP21_5119', 3, 572, '+', '2099448721'), ('HCP21_5119', 550, 648, '+', '2099448722'), ('HCP21_10657', 1, 429, '+', '2099448723'), ('HCP21_7822', 1, 828, '+', '2099448724')]
285 	[('HCP21_5494', 139, 270, '-', '2099448726'), ('HCP21_5494', 305, 430, '-', '2099448727')]
286 	[('HCP21_4334', 18, 305, '+', '2099448728'), ('HCP21_4325', 1, 1134, '+', '2099448729')]
287 	[('HCP21_4325', 1220, 1324, '-', '2099448730'), ('HCP21_5889', 3, 350, '-', '2099448731')]
288 	[('HCP21_4048', 3, 275, '+', '2099448732'), ('HCP21_8008', 1, 378, '+', '2099448733'), ('HCP21_406_', 1, 387, '+', '2099448734'), ('HCP21_3902', 16, 402, '+', '2099448735')]
289 	[('HCP21_4627', 1, 306, '+', '2099448737'), ('HCP21_2124', 25, 333, '+', '2099448738'), ('HCP21_8437', 3, 386, '+', '2099448739'), ('HCP21_8497', 2, 610, '+', '2099448740')]
290 	[('HCP21_8497', 762, 884, '+', '2099448741'), ('HCP21_8497', 853, 1179, '+', '2099448742')]
291 	[('HCP21_10421', 59, 328, '-', '2099448743'), ('HCP21_4725', 1, 1245, '-', '2099448744'), ('HCP21_10289', 3, 398, '-', '2099448745')]
292 	[('HCP21_2479', 3, 329, '+', '2099448746'), ('HCP21_2532', 8, 694, '+', '2099448747'), ('HCP21_3962', 1, 267, '+', '2099448748')]
293 	[('HCP21_6719', 318, 395, '+', '2099448751'), ('HCP21_6719', 392, 595, '+', '2099448752'), ('HCP21_6719', 592, 825, '+', '2099448753')]
294 	[('HCP21_7698', 3, 749, '+', '2099448755'), ('HCP21_5086', 3, 86, '+', '2099448756')]
295 	[('HCP21_3951', 2, 616, '+', '2099448758'), ('HCP21_4183', 1, 594, '+', '2099448759'), ('HCP21_5907', 3, 170, '+', '2099448760'), ('HCP21_7088', 39, 392, '+', '2099448761')]
296 	[('HCP21_7425', 12, 299, '-', '2099448762'), ('HCP21_5802', 26, 820, '-', '2099448763')]
297 	[('HCP21_378_', 91, 369, '+', '2099448768'), ('HCP21_4538', 1, 402, '+', '2099448769')]
298 	[('HCP21_5881', 240, 377, '+', '2099448771'), ('HCP21_1_1_newblercontig09003', 37, 213, '+', '2099448772'), ('HCP21_1_1_newblercontig10703', 3, 199, '+', '2099448773')]
299 	[('HCP21_2_3485', 2, 106, '+', '2099448775'), ('HCP21_2_5485', 2, 124, '+', '2099448776'), ('HCP21_2_9485', 3, 131, '+', '2099448777')]
300 	[('HCP21_2_22318', 3, 139, '-', '2099448778'), ('HCP21_2_25818', 3, 197, '-', '2099448779'), ('HCP21_2_27543', 4, 102, '-', '2099448780'), ('HCP21_2_29043', 3, 106, '-', '2099448781')]
301 	[('HCP21_2_33543', 4, 132, '+', '2099448782'), ('HCP21_2_36043', 1, 159, '+', '2099448783')]
302 	[('HCP21_2_52145', 3, 182, '-', '2099448784'), ('HCP21_2_55645', 3, 238, '-', '2099448785')]
303 	[('HCP21_2_73174', 1, 111, '+', '2099448786'), ('HCP21_2_76174', 2, 136, '+', '2099448787')]
304 	[('HCP21_2_86328', 3, 118, '-', '2099448788'), ('HCP21_2_86828', 2, 123, '-', '2099448789')]
305 	[('HCP21_2_103500', 2, 174, '-', '2099448791'), ('HCP21_2_104000', 5, 187, '-', '2099448792')]
306 	[('HCP21_2_141526', 3, 137, '-', '2099448796'), ('HCP21_2_149526', 20, 241, '-', '2099448797')]
307 	[('HCP21_2_155879', 6, 119, '+', '2099448798'), ('HCP21_2_158379', 3, 140, '+', '2099448799')]
308 	[('HCP21_506_', 30, 179, '-', '2099448800'), ('HCP21_4945', 63, 428, '-', '2099448801')]
309 	[('HCP21_8599', 199, 516, '+', '2099448802'), ('HCP21_4861', 57, 398, '+', '2099448803')]
310 	[('HCP21_10461', 4, 414, '-', '2099448804'), ('HCP21_10125', 3, 271, '-', '2099448805'), ('HCP21_175_', 2, 295, '-', '2099448806')]
311 	[('HCP21_175_', 538, 1230, '-', '2099448807'), ('HCP21_175_', 1205, 1675, '-', '2099448808'), ('HCP21_175_', 1714, 2283, '-', '2099448809'), ('HCP21_8945', 130, 513, '-', '2099448810')]
312 	[('HCP21_9574', 3, 178, '-', '2099448814'), ('HCP21_4675', 1, 306, '-', '2099448815')]
313 	[('HCP21_2041', 11, 355, '+', '2099448818'), ('HCP21_8698', 3, 287, '+', '2099448819')]
314 	[('HCP21_4062', 679, 999, '+', '2099448822'), ('HCP21_4062', 1025, 1216, '+', '2099448823'), ('HCP21_4265', 3, 302, '+', '2099448824')]
315 	[('HCP21_1_1_newblercontig13415', 3, 115, '-', '2099448827'), ('HCP21_1_1_newblercontig14980', 3, 140, '-', '2099448828')]
316 	[('HCP21_2_15319', 2, 100, '+', '2099448829'), ('HCP21_2_19819', 2, 121, '+', '2099448830'), ('HCP21_2_21819', 3, 134, '+', '2099448831')]
317 	[('HCP21_2_22319', 3, 139, '-', '2099448832'), ('HCP21_2_28544', 3, 104, '-', '2099448833')]
318 	[('HCP21_2_31544', 1, 114, '+', '2099448834'), ('HCP21_2_38544', 40, 222, '+', '2099448835')]
319 	[('HCP21_2_47146', 2, 135, '-', '2099448838'), ('HCP21_2_48646', 3, 145, '-', '2099448839')]
320 	[('HCP21_2_94001', 3, 100, '-', '2099448843'), ('HCP21_2_102001', 21, 149, '-', '2099448844'), ('HCP21_2_106100', 3, 101, '-', '2099448845'), ('HCP21_2_115600', 2, 165, '-', '2099448846')]
321 	[('HCP21_2_118100', 58, 201, '+', '2099448847'), ('HCP21_2_123848', 2, 112, '+', '2099448848'), ('HCP21_2_131348', 1, 189, '+', '2099448849'), ('HCP21_2_131848', 3, 200, '+', '2099448850')]
322 	[('HCP21_2_143527', 2, 154, '+', '2099448852'), ('HCP21_2_152880', 1, 105, '+', '2099448853')]
323 	[('HCP21_2_161880', 3, 203, '+', '2099448855'), ('HCP21_5929', 1, 570, '+', '2099448856'), ('HCP21_3817', 1, 564, '+', '2099448857'), ('HCP21_8826', 21, 479, '+', '2099448858')]
324 	[('HCP21_9253', 2, 325, '-', '2099448859'), ('HCP21_6505', 34, 438, '-', '2099448860'), ('HCP21_343_', 2, 577, '-', '2099448861'), ('HCP21_6871', 6, 851, '-', '2099448862'), ('HCP21_10527', 1, 627, '-', '2099448863')]
325 	[('HCP21_2678', 69, 593, '+', '2099448864'), ('HCP21_3094', 1, 348, '+', '2099448865')]
326 	[('HCP21_3200', 165, 386, '+', '2099448868'), ('HCP21_4798', 2, 241, '+', '2099448869')]
327 	[('HCP21_4798', 723, 1064, '+', '2099448870'), ('HCP21_7383', 3, 416, '+', '2099448871')]
328 	[('HCP21_7723', 1, 531, '+', '2099448873'), ('HCP21_282_', 1, 411, '+', '2099448874')]
329 	[('HCP21_4548', 116, 1090, '-', '2099448875'), ('HCP21_8439', 2, 754, '-', '2099448876'), ('HCP21_4926', 3, 617, '-', '2099448877'), ('HCP21_6096', 163, 357, '-', '2099448878')]
330 	[('HCP21_2497', 126, 527, '+', '2099448881'), ('HCP21_7346', 1, 402, '+', '2099448882')]
331 	[('HCP21_8445', 2, 304, '-', '2099448885'), ('HCP21_8445', 337, 396, '-', '2099448886'), ('HCP21_584_', 2, 325, '-', '2099448887')]
