#Operon 	Genes in Operon
703 	[('16131787', 4140553, 4141632, '+', 'frwC'), ('16131788', 4141647, 4141967, '+', 'frwB')]
704 	[('16131789', 4142018, 4144315, '+', 'pflD'), ('49176447', 4144281, 4145159, '+', 'pflC'), ('16131791', 4145161, 4145502, '+', 'frwD')]
705 	[('16131796', 4153024, 4154028, '+', 'argC'), ('145698337', 4154036, 4154812, '+', 'argB')]
706 	[('145698338', 4159147, 4159794, '+', 'fabR'), ('16131802', 4159794, 4160153, '+', 'yijD')]
707 	[('16131804', 4161662, 4163506, '+', 'btuB'), ('90111671', 4163451, 4164308, '+', 'murI')]
708 	[('16131806', 4170080, 4171108, '+', 'murB'), ('16131807', 4171105, 4172070, '+', 'birA')]
709 	[('16131811', 4175381, 4175764, '+', 'secE'), ('16131812', 4175766, 4176311, '+', 'nusG')]
710 	[('16131813', 4176470, 4176898, '+', 'rplK'), ('16131814', 4176902, 4177606, '+', 'rplA')]
711 	[('16131820', 4188758, 4189891, '-', 'thiH'), ('33347812', 4189888, 4190658, '-', 'thiG'), ('49176448', 4190660, 4190860, '-', 'thiS'), ('90111672', 4190844, 4191599, '-', 'thiF'), ('16131823', 4191592, 4192227, '-', 'thiE'), ('16131824', 4192227, 4194122, '-', 'thiC')]
712 	[('49176450', 4194926, 4195699, '+', 'nudC'), ('16131827', 4195739, 4196803, '+', 'hemE'), ('90111673', 4196813, 4197484, '+', 'nfi'), ('16131829', 4197527, 4198117, '+', 'yjaG')]
713 	[('16131830', 4198304, 4198576, '+', 'hupA'), ('16131831', 4198589, 4199284, '+', 'yjaH')]
714 	[('16131833', 4199949, 4201346, '+', 'zraS'), ('16131834', 4201343, 4202668, '+', 'zraR')]
715 	[('16131835', 4202665, 4203954, '-', 'purD'), ('16131836', 4203966, 4205555, '-', 'purH')]
716 	[('16131840', 4213501, 4215102, '+', 'aceB'), ('16131841', 4215132, 4216436, '+', 'aceA')]
717 	[('90111676', 4234285, 4234923, '+', 'yjbF'), ('16131854', 4234920, 4235657, '+', 'yjbG'), ('16131855', 4235657, 4237753, '+', 'yjbH')]
718 	[('16131858', 4240649, 4241539, '-', 'malG'), ('16131859', 4241554, 4243098, '-', 'malF')]
719 	[('90111677', 4250529, 4251026, '+', 'ubiC'), ('16131866', 4251039, 4251911, '+', 'ubiA')]
720 	[('16131869', 4255138, 4255746, '+', 'lexA'), ('162135919', 4255765, 4257144, '+', 'dinF')]
721 	[('16131873', 4258344, 4258598, '+', 'yjbL'), ('16131874', 4258622, 4259329, '+', 'yjbM')]
722 	[('16131882', 4268261, 4268677, '+', 'yjbQ'), ('16131883', 4268681, 4269037, '+', 'yjbR')]
723 	[('16131893', 4281276, 4282925, '-', 'actP'), ('16131894', 4282922, 4283236, '-', 'yjcH')]
724 	[('16131896', 4285787, 4287223, '+', 'nrfA'), ('90111682', 4287268, 4287834, '+', 'nrfB'), ('16131898', 4287831, 4288502, '+', 'nrfC'), ('16131899', 4288499, 4289455, '+', 'nrfD')]
725 	[('16131900', 4289535, 4291193, '+', 'nrfE'), ('16131901', 4291186, 4291569, '+', 'nrfF'), ('16131902', 4291566, 4292162, '+', 'nrfG')]
726 	[('16131906', 4297587, 4299053, '-', 'mdtP'), ('90111683', 4299050, 4301101, '-', 'mdtO'), ('16131908', 4301101, 4302132, '-', 'mdtN'), ('145698342', 4302151, 4302426, '-', 'ytcA')]
727 	[('16131910', 4304893, 4305822, '-', 'alsK'), ('16131911', 4305806, 4306501, '-', 'alsE'), ('16131912', 4306512, 4307492, '-', 'alsC'), ('16131913', 4307471, 4309003, '-', 'alsA')]
728 	[('16131918', 4312367, 4313125, '-', 'phnP'), ('16131919', 4313127, 4313561, '-', 'phnO'), ('16131920', 4313548, 4314105, '-', 'phnN'), ('16131921', 4314105, 4315241, '-', 'phnM'), ('16131922', 4315238, 4315918, '-', 'phnL')]
729 	[('49176459', 4316029, 4316787, '-', 'phnK'), ('16131924', 4316784, 4317629, '-', 'phnJ'), ('16131925', 4317622, 4318686, '-', 'phnI'), ('16131926', 4318686, 4319270, '-', 'phnH'), ('16131927', 4319267, 4319719, '-', 'phnG'), ('16131928', 4319720, 4320445, '-', 'phnF')]
730 	[('16131931', 4321359, 4322375, '-', 'phnD'), ('16131932', 4322400, 4323188, '-', 'phnC')]
731 	[('16131935', 4325158, 4327386, '+', 'yjdA'), ('90111687', 4327383, 4328261, '+', 'yjcZ')]
732 	[('16131938', 4330204, 4331295, '-', 'basS'), ('16131939', 4331305, 4331973, '-', 'basR'), ('90111688', 4331970, 4333613, '-', 'eptA')]
733 	[('16131950', 4347338, 4348057, '-', 'dcuR'), ('16131951', 4348054, 4349685, '-', 'dcuS')]
734 	[('16131952', 4349866, 4350096, '+', 'yjdI'), ('16131953', 4350108, 4350380, '+', 'yjdJ')]
735 	[('16131954', 4350607, 4350903, '+', 'yjdK'), ('94541131', 4350931, 4351104, '+', 'yjdO')]
736 	[('90111689', 4360756, 4361331, '-', 'yjdC'), ('16131961', 4361368, 4363065, '-', 'dsbD'), ('16131962', 4363041, 4363379, '-', 'cutA')]
737 	[('16131967', 4368711, 4369004, '+', 'groS'), ('16131968', 4369048, 4370694, '+', 'groL')]
738 	[('16131976', 4377030, 4377389, '-', 'frdD'), ('16131977', 4377400, 4377795, '-', 'frdC'), ('16131978', 4377806, 4378540, '-', 'frdB'), ('16131979', 4378533, 4380341, '-', 'frdA')]
739 	[('16131982', 4383416, 4383730, '+', 'yjeN'), ('16131983', 4383727, 4384041, '+', 'yjeO')]
740 	[('16131984', 4384070, 4387393, '-', 'yjeP'), ('16131985', 4387415, 4388383, '-', 'psd')]
741 	[('16131989', 4392089, 4393636, '+', 'yjeF'), ('16131990', 4393608, 4394069, '+', 'yjeE'), ('16131991', 4394088, 4395425, '+', 'amiB'), ('16131992', 4395435, 4397282, '+', 'mutL'), ('16131993', 4397275, 4398225, '+', 'miaA')]
742 	[('16131996', 4400061, 4401320, '+', 'hflK'), ('16131997', 4401323, 4402327, '+', 'hflC')]
743 	[('16132000', 4404213, 4404638, '+', 'nsrR'), ('90111698', 4404677, 4407118, '+', 'rnr')]
744 	[('16132003', 4408156, 4408557, '+', 'yjfI'), ('16132004', 4408576, 4409274, '+', 'yjfJ')]
745 	[('16132005', 4409325, 4409984, '+', 'yjfK'), ('16132006', 4410002, 4410400, '+', 'yjfL'), ('16132007', 4410410, 4411048, '+', 'yjfM'), ('16132008', 4411051, 4412214, '+', 'yjfC')]
746 	[('90111703', 4418003, 4419400, '+', 'ulaA'), ('16132016', 4419416, 4419721, '+', 'ulaB'), ('16132017', 4419731, 4420195, '+', 'ulaC'), ('16132018', 4420209, 4420859, '+', 'ulaD'), ('16132019', 4420869, 4421723, '+', 'ulaE'), ('16132020', 4421723, 4422409, '+', 'ulaF')]
747 	[('296044035', 4423141, 4423536, '+', 'rpsF'), ('16132023', 4423543, 4423857, '+', 'priB'), ('16132024', 4423862, 4424089, '+', 'rpsR'), ('16132025', 4424131, 4424580, '+', 'rplI')]
748 	[('16132042', 4440405, 4442138, '+', 'ytfM'), ('16132043', 4442135, 4445914, '+', 'ytfN'), ('16132044', 4445917, 4446258, '+', 'ytfP')]
749 	[('90111708', 4446470, 4446721, '+', 'chpS'), ('16132047', 4446715, 4447065, '+', 'chpB')]
750 	[('49176475', 4449081, 4450583, '+', 'ytfR'), ('145698343', 4450594, 4451619, '+', 'ytfT'), ('90111710', 4451606, 4452601, '+', 'yjfF')]
751 	[('16132066', 4469009, 4469470, '-', 'pyrI'), ('16132067', 4469483, 4470418, '-', 'pyrB'), ('16132068', 4470422, 4470556, '-', 'pyrL')]
752 	[('16132080', 4479005, 4481860, '-', 'valS'), ('16132081', 4481860, 4482303, '-', 'holC')]
753 	[('16132083', 4484241, 4485341, '+', 'lptF'), ('90111715', 4485341, 4486423, '+', 'lptG')]
754 	[('16132088', 4490610, 4491374, '-', 'idnO'), ('16132089', 4491398, 4492429, '-', 'idnD')]
755 	[('145698344', 4496295, 4496660, '+', 'insC'), ('16132094', 4496618, 4497523, '+', 'insD')]
756 	[('90111718', 4502081, 4503298, '+', 'yjhB'), ('90111719', 4503310, 4504428, '+', 'yjhC'), ('157783151', 4504471, 4504596, '+', 'ythA')]
757 	[('16132108', 4508713, 4509480, '-', 'fecE'), ('16132109', 4509481, 4510437, '-', 'fecD'), ('16132110', 4510434, 4511432, '-', 'fecC'), ('162135917', 4511429, 4512331, '-', 'fecB'), ('16132112', 4512376, 4514700, '-', 'fecA')]
758 	[('16132113', 4514787, 4515740, '-', 'fecR'), ('16132114', 4515737, 4516258, '-', 'fecI')]
759 	[('16132118', 4520150, 4522117, '-', 'yjhG'), ('90111725', 4522128, 4523033, '-', 'yjhH'), ('16132120', 4523038, 4523826, '-', 'yjhI')]
760 	[('16132121', 4524129, 4524911, '-', 'sgcR'), ('16132122', 4524928, 4525560, '-', 'sgcE'), ('16132123', 4525572, 4526003, '-', 'sgcA')]
761 	[('16132124', 4526134, 4526940, '-', 'sgcQ'), ('16132125', 4526953, 4528266, '-', 'sgcC'), ('94541133', 4528278, 4528556, '-', 'sgcB'), ('90111726', 4528553, 4529674, '-', 'sgcX')]
762 	[('16132128', 4531262, 4531807, '-', 'yjhQ'), ('94541138', 4531819, 4532076, '-', 'yjhX')]
763 	[('90111727', 4535682, 4536788, '-', 'nanM'), ('90111728', 4536808, 4537524, '-', 'nanC')]
764 	[('90111729', 4541751, 4542290, '+', 'fimI'), ('49176488', 4542327, 4543052, '+', 'fimC')]
765 	[('16132138', 4543119, 4545755, '+', 'fimD'), ('16132139', 4545765, 4546295, '+', 'fimF'), ('16132140', 4546308, 4546811, '+', 'fimG'), ('16132141', 4546831, 4547733, '+', 'fimH')]
766 	[('16132149', 4556377, 4557549, '-', 'iadA'), ('16132150', 4557562, 4558023, '-', 'yjiG'), ('90111731', 4558020, 4558703, '-', 'yjiH')]
767 	[('90111734', 4561945, 4562712, '-', 'yjiL'), ('90111735', 4562722, 4563873, '-', 'yjiM')]
768 	[('16132157', 4563989, 4565269, '-', 'yjiN'), ('16132158', 4565310, 4566542, '-', 'mdtM')]
769 	[('16132166', 4574935, 4575981, '-', 'mcrC'), ('90111737', 4575981, 4577360, '-', 'mcrB')]
770 	[('16132169', 4578091, 4579485, '-', 'hsdS'), ('16132170', 4579482, 4581071, '-', 'hsdM')]
771 	[('90111738', 4585932, 4586888, '-', 'yjiA'), ('16132174', 4586899, 4587102, '-', 'yjiX')]
772 	[('90111742', 4597718, 4598212, '-', 'yjjA'), ('16132182', 4598261, 4598998, '-', 'dnaC'), ('16132183', 4599001, 4599540, '-', 'dnaT')]
773 	[('145698348', 4599647, 4600120, '-', 'yjjB'), ('90111743', 4600111, 4600881, '-', 'yjjP')]
774 	[('16132186', 4601500, 4602225, '+', 'yjjQ'), ('345452726', 4602183, 4602860, '+', 'bglJ')]
775 	[('16132190', 4605826, 4606239, '+', 'holD'), ('16132191', 4606208, 4606654, '+', 'rimI'), ('16132192', 4606669, 4607346, '+', 'yjjG')]
776 	[('16132195', 4610434, 4611507, '+', 'yjjU'), ('90111745', 4611504, 4612283, '+', 'yjjV')]
777 	[('16132196', 4612703, 4613566, '-', 'yjjW'), ('16132197', 4613538, 4615088, '-', 'yjjI')]
778 	[('16132203', 4621124, 4622140, '-', 'lplA'), ('16132204', 4622168, 4622812, '-', 'ytjB')]
779 	[('16132205', 4622918, 4623886, '+', 'serB'), ('16132206', 4623935, 4625317, '+', 'radA'), ('90111746', 4625338, 4626570, '+', 'nadR')]
780 	[('16132214', 4633544, 4634017, '+', 'creA'), ('16132215', 4634030, 4634719, '+', 'creB'), ('16132216', 4634719, 4636143, '+', 'creC')]
